intern_id,name,age,gender,department,internship_duration,attendance_rate,task_completion_rate,punctuality_score,communication_score,teamwork_score,technical_score,problem_solving_score,initiative_score,project_score,mentor_feedback_score,training_hours,certifications,late_submissions,extra_activities,overall_performance,soft_skills_score,discipline_score
730,Intern_730,24,female,iot,9,77,76,7.7,8.4,9.5,3.5,7.4,6.7,68,6.5,124,2,3,1,49.166666666666664,8.2,74
731,Intern_731,21,male,marketing,9,86,54,8.3,9.4,3.8,5.4,7.3,3.7,55,5.6,85,1,8,0,38.13333333333333,5.633333333333333,78
732,Intern_732,23,male,iot,3,68,63,4.7,7.9,6.0,9.2,3.6,5.1,41,9.6,136,4,2,1,37.733333333333334,6.333333333333333,66
733,Intern_733,20,female,data science,3,88,98,5.5,6.5,9.3,6.5,6.4,9.2,81,8.8,16,2,1,0,61.833333333333336,8.333333333333334,87
734,Intern_734,25,female,data science,6,73,54,3.0,9.5,9.7,6.8,4.2,6.3,78,6.5,75,4,1,1,46.26666666666667,8.5,72
735,Intern_735,24,female,data science,6,85,81,8.2,9.2,9.3,4.1,7.7,4.9,91,9.0,16,1,10,1,58.699999999999996,7.8,75
736,Intern_736,20,female,marketing,6,98,68,5.0,8.1,4.9,5.4,9.1,8.1,56,3.4,144,4,2,0,43.13333333333333,7.033333333333334,96
737,Intern_737,25,male,iot,6,90,69,4.2,7.8,9.6,5.7,6.5,5.9,72,6.5,63,1,2,1,48.9,7.766666666666666,88
738,Intern_738,21,female,data science,9,99,98,5.5,8.8,8.7,7.6,7.7,8.2,48,9.6,5,4,6,1,51.199999999999996,8.566666666666666,93
739,Intern_739,26,female,marketing,3,91,79,6.5,3.8,7.3,6.7,5.1,6.1,57,6.5,83,5,12,1,47.56666666666666,5.733333333333333,79
740,Intern_740,22,female,data science,6,61,91,3.9,9.1,7.7,6.5,4.2,3.2,99,3.5,81,4,11,1,65.5,6.666666666666667,50
741,Intern_741,19,male,hr,6,86,69,8.5,9.1,9.4,6.8,3.1,8.0,66,9.1,11,3,6,0,47.26666666666667,8.833333333333334,80
742,Intern_742,22,female,data science,6,84,60,9.3,7.1,6.3,3.3,7.4,5.4,79,6.3,95,2,8,0,47.43333333333334,6.266666666666666,76
743,Intern_743,19,male,marketing,6,60,74,8.4,9.6,7.8,8.1,4.6,6.8,96,4.4,90,0,4,1,59.36666666666667,8.066666666666666,56
744,Intern_744,27,female,data science,9,63,92,7.3,8.9,9.5,6.5,8.8,5.2,88,5.5,34,5,0,0,62.166666666666664,7.866666666666666,63
745,Intern_745,25,female,hr,9,66,88,8.3,6.5,7.3,8.2,6.7,8.6,46,8.9,146,0,14,1,47.4,7.466666666666666,52
746,Intern_746,19,male,web dev,6,68,68,7.7,4.5,9.9,6.1,9.3,7.6,78,9.4,134,3,0,0,50.699999999999996,7.333333333333333,68
747,Intern_747,21,male,web dev,6,64,91,5.2,9.4,8.7,6.5,7.5,7.1,63,3.9,62,4,7,0,53.5,8.4,57
748,Intern_748,26,female,marketing,6,86,51,7.7,5.3,7.2,6.4,6.2,6.3,62,3.6,68,2,0,1,39.800000000000004,6.266666666666667,86
749,Intern_749,26,male,hr,6,96,88,3.9,9.4,5.6,6.5,4.2,8.7,88,6.5,99,6,7,0,60.833333333333336,7.8999999999999995,89
750,Intern_750,26,male,iot,3,65,51,6.9,5.3,7.3,6.0,7.8,3.3,85,3.8,8,4,7,1,47.333333333333336,5.3,58
751,Intern_751,27,male,marketing,6,83,58,3.5,6.7,7.7,4.1,6.7,7.7,74,6.5,75,0,13,0,45.36666666666667,7.366666666666667,70
752,Intern_752,19,female,iot,9,100,75,9.6,5.8,9.4,7.8,3.2,8.0,79,6.5,103,6,11,0,53.93333333333334,7.733333333333333,89
753,Intern_753,20,female,web dev,9,82,93,8.9,6.5,3.7,4.6,7.9,3.3,88,4.6,126,1,4,0,61.86666666666667,4.5,78
754,Intern_754,27,female,web dev,9,87,92,8.7,5.7,3.8,6.4,4.8,4.7,42,7.4,46,4,10,0,46.800000000000004,4.733333333333333,77
755,Intern_755,21,female,hr,6,93,77,8.8,7.8,8.5,7.8,6.2,8.6,86,5.2,113,5,11,1,56.93333333333334,8.299999999999999,82
756,Intern_756,22,male,hr,3,65,79,3.4,9.4,8.0,6.4,8.2,4.6,98,8.7,9,4,12,0,61.13333333333333,7.333333333333333,53
757,Intern_757,19,female,iot,6,81,97,3.6,5.4,7.8,9.4,6.1,4.7,89,6.7,135,2,1,0,65.13333333333334,5.966666666666666,80
758,Intern_758,26,male,hr,9,73,77,6.6,4.4,9.6,7.2,5.4,6.9,48,6.5,73,3,7,1,44.06666666666666,6.966666666666666,66
759,Intern_759,19,female,data science,3,95,52,8.0,6.5,3.5,4.3,4.2,5.2,86,5.1,62,3,12,0,47.43333333333334,5.066666666666666,83
760,Intern_760,26,female,hr,9,88,98,4.5,7.1,6.4,3.3,7.6,7.4,85,3.3,62,3,4,0,62.1,6.966666666666666,84
761,Intern_761,21,male,web dev,6,91,99,7.7,6.5,7.6,6.4,4.2,3.5,71,6.6,111,2,9,1,58.800000000000004,5.866666666666667,82
762,Intern_762,19,female,data science,6,89,86,4.9,6.5,8.8,8.6,7.2,6.9,61,5.0,60,3,2,0,51.86666666666667,7.400000000000001,87
763,Intern_763,26,female,data science,9,94,95,7.7,3.4,8.9,6.5,7.6,6.3,93,5.4,60,0,1,0,64.83333333333333,6.2,93
764,Intern_764,27,female,data science,9,81,54,4.0,6.2,7.2,4.5,3.9,8.0,48,7.1,11,0,7,1,35.5,7.133333333333333,74
765,Intern_765,25,male,iot,3,97,84,8.1,3.7,6.2,7.7,5.7,4.2,45,8.3,98,6,11,0,45.56666666666666,4.7,86
766,Intern_766,25,male,marketing,9,79,78,5.3,6.5,5.6,8.5,9.5,9.4,79,6.5,66,4,7,0,55.166666666666664,7.166666666666667,72
767,Intern_767,25,female,marketing,6,91,80,9.7,4.7,9.7,4.4,9.9,9.0,45,9.0,22,1,1,1,43.13333333333333,7.8,90
768,Intern_768,26,male,web dev,9,86,51,6.4,3.5,8.6,6.7,4.0,4.5,57,8.2,94,0,6,1,38.233333333333334,5.533333333333334,80
769,Intern_769,20,female,data science,9,81,69,5.7,4.5,9.6,6.3,3.6,3.4,51,5.5,17,4,5,0,42.1,5.833333333333333,76
770,Intern_770,27,male,marketing,9,93,66,5.3,6.8,4.0,8.6,4.3,5.2,68,6.5,44,4,3,0,47.53333333333333,5.333333333333333,90
771,Intern_771,25,male,marketing,6,82,87,9.5,9.6,9.2,5.5,4.3,6.8,89,4.0,12,3,3,0,60.5,8.533333333333333,79
772,Intern_772,22,male,marketing,6,81,78,8.0,4.8,9.8,8.3,9.1,9.4,55,3.7,44,4,3,1,47.1,8.0,78
773,Intern_773,19,male,data science,6,90,76,5.0,7.9,5.1,9.0,9.9,5.2,59,9.4,92,4,12,1,48.0,6.066666666666666,78
774,Intern_774,27,male,marketing,9,93,81,6.6,6.5,8.5,5.2,8.1,4.2,82,6.2,53,5,6,0,56.06666666666666,6.3999999999999995,87
775,Intern_775,20,female,web dev,3,81,91,7.7,3.8,3.1,5.6,5.8,6.7,68,5.4,44,4,14,1,54.86666666666667,4.533333333333334,67
776,Intern_776,26,female,data science,6,86,58,6.2,6.3,8.6,8.6,5.9,4.2,78,6.9,68,0,1,0,48.199999999999996,6.366666666666666,85
777,Intern_777,21,female,data science,9,94,60,3.7,6.5,9.0,4.9,7.8,8.9,48,7.4,95,3,1,1,37.63333333333333,8.133333333333333,93
778,Intern_778,24,male,data science,9,63,69,8.6,3.1,4.8,6.5,5.8,6.4,90,7.2,11,5,2,1,55.166666666666664,4.766666666666667,61
779,Intern_779,26,female,hr,6,77,93,5.1,3.3,8.7,8.8,6.1,9.9,51,7.6,81,4,13,1,50.93333333333334,7.3,64
780,Intern_780,20,male,hr,9,99,53,3.2,6.5,6.8,6.5,7.0,8.6,75,3.8,133,0,8,1,44.833333333333336,7.3,91
781,Intern_781,23,male,hr,6,85,54,3.4,4.3,3.7,8.7,6.8,6.5,50,6.5,35,2,3,0,37.56666666666667,4.833333333333333,82
782,Intern_782,20,female,data science,9,80,71,5.9,3.5,9.7,3.7,5.3,5.8,44,8.6,5,1,6,0,39.56666666666667,6.333333333333333,74
783,Intern_783,23,male,marketing,3,97,56,3.3,6.2,3.5,3.4,5.5,4.5,54,6.5,21,0,11,1,37.800000000000004,4.733333333333333,86
784,Intern_784,24,male,marketing,9,62,79,8.7,6.1,7.0,9.5,9.1,3.2,99,4.0,74,2,4,0,62.5,5.433333333333334,58
785,Intern_785,26,male,marketing,3,77,68,4.7,9.1,8.6,4.3,9.5,4.6,100,3.2,130,0,5,1,57.43333333333334,7.433333333333333,72
786,Intern_786,26,female,hr,3,60,99,6.7,6.5,8.1,6.5,5.6,7.8,44,7.9,63,3,8,1,49.833333333333336,7.466666666666666,52
787,Intern_787,25,female,web dev,9,88,70,5.3,5.7,7.9,5.0,7.1,3.6,44,9.2,105,4,14,1,39.666666666666664,5.733333333333334,74
788,Intern_788,27,female,iot,6,86,99,7.7,9.6,6.4,3.6,3.8,5.8,59,8.3,87,1,14,1,53.86666666666667,7.266666666666667,72
789,Intern_789,19,male,data science,3,86,55,9.2,9.4,6.5,5.4,7.6,8.2,79,6.5,89,1,7,1,46.46666666666667,8.033333333333333,79
790,Intern_790,19,female,marketing,9,65,61,9.6,6.5,5.6,5.6,3.6,9.6,69,7.0,20,4,14,0,45.199999999999996,7.233333333333333,51
791,Intern_791,19,male,web dev,9,60,89,4.9,8.2,4.9,9.2,5.0,5.3,96,9.2,83,5,7,0,64.73333333333333,6.133333333333333,53
792,Intern_792,21,female,web dev,3,99,75,5.2,8.4,3.8,6.8,3.5,3.6,97,10.0,114,0,6,0,59.6,5.266666666666667,93
793,Intern_793,22,female,marketing,9,97,94,8.7,6.5,10.0,6.5,3.4,9.8,95,9.7,37,6,3,1,65.16666666666667,8.766666666666667,94
794,Intern_794,23,male,web dev,6,77,89,4.9,9.5,9.8,8.7,8.6,4.7,53,8.1,124,1,5,0,50.23333333333333,8.0,72
795,Intern_795,22,female,data science,3,90,50,6.7,5.0,9.8,9.7,7.7,7.2,56,6.5,130,0,6,0,38.56666666666667,7.333333333333333,84
796,Intern_796,22,female,hr,6,64,68,6.3,7.4,7.5,7.8,6.0,3.2,42,4.3,87,2,5,0,39.266666666666666,6.033333333333334,59
797,Intern_797,20,male,web dev,9,76,87,3.7,4.1,8.6,8.2,3.4,9.7,46,9.6,138,5,4,1,47.06666666666666,7.466666666666666,72
798,Intern_798,21,female,marketing,9,82,100,9.6,7.6,3.8,9.3,8.3,4.9,41,6.4,116,4,8,1,50.1,5.433333333333333,74
799,Intern_799,25,male,data science,6,94,76,4.8,9.4,5.0,8.6,8.9,8.4,61,3.8,64,4,1,0,48.53333333333333,7.6000000000000005,93
800,Intern_800,25,female,web dev,9,75,50,8.3,8.2,5.7,3.3,6.7,4.9,93,5.8,135,1,4,1,48.76666666666667,6.266666666666666,71
801,Intern_801,22,female,marketing,9,76,88,5.9,7.3,6.4,6.5,8.8,3.9,57,7.0,44,6,12,0,50.5,5.866666666666666,64
802,Intern_802,21,female,web dev,9,67,66,8.4,6.5,4.9,8.0,4.4,8.3,60,6.5,42,6,1,0,44.666666666666664,6.566666666666667,66
803,Intern_803,20,female,hr,6,86,75,9.0,9.3,6.5,6.5,4.7,8.0,51,3.1,130,2,4,0,44.166666666666664,7.933333333333334,82
804,Intern_804,23,male,data science,9,79,61,8.2,8.0,5.0,6.5,4.1,4.6,76,3.5,90,1,9,0,47.833333333333336,5.866666666666667,70
805,Intern_805,21,male,data science,3,85,79,6.8,6.5,7.1,9.9,3.9,7.0,98,9.2,54,0,0,1,62.300000000000004,6.866666666666667,85
806,Intern_806,22,male,hr,9,72,72,4.4,5.6,5.7,7.5,5.6,5.5,77,6.9,51,6,2,1,52.166666666666664,5.6000000000000005,70
807,Intern_807,19,male,data science,6,81,67,4.5,5.7,4.4,6.5,8.4,7.3,62,6.5,68,4,11,0,45.166666666666664,5.800000000000001,70
808,Intern_808,20,male,hr,6,84,61,3.7,6.5,4.5,6.5,6.0,9.1,87,6.0,88,6,13,1,51.5,6.7,71
809,Intern_809,20,female,data science,6,87,55,3.7,6.5,4.8,4.3,9.0,9.0,80,9.1,68,1,11,1,46.43333333333334,6.766666666666667,76
810,Intern_810,21,male,hr,3,84,85,8.8,5.8,5.7,8.9,8.6,3.9,62,7.6,102,6,12,1,51.96666666666667,5.133333333333334,72
811,Intern_811,26,male,data science,3,82,52,5.8,5.3,6.6,6.5,5.8,8.4,74,9.9,19,1,13,1,44.166666666666664,6.766666666666666,69
812,Intern_812,19,male,iot,6,62,74,3.9,9.6,8.9,4.7,4.0,8.6,78,5.3,72,3,14,0,52.23333333333333,9.033333333333333,48
813,Intern_813,25,female,web dev,6,88,54,5.7,7.8,8.0,5.1,3.1,8.1,55,7.1,10,4,0,0,38.03333333333333,7.966666666666666,88
814,Intern_814,22,male,marketing,9,72,50,5.9,7.5,6.9,6.5,4.1,6.4,96,6.0,70,1,11,0,50.833333333333336,6.933333333333334,61
815,Intern_815,23,female,iot,9,69,57,8.3,5.7,7.3,5.3,9.7,3.4,50,9.1,33,4,2,1,37.43333333333333,5.466666666666666,67
816,Intern_816,26,male,iot,3,77,97,9.1,5.1,3.6,9.8,7.1,5.5,82,9.5,32,2,9,0,62.93333333333334,4.733333333333333,68
817,Intern_817,22,male,data science,6,68,62,9.0,4.9,8.5,6.4,3.1,8.8,57,8.0,93,6,7,0,41.800000000000004,7.400000000000001,61
818,Intern_818,23,female,iot,6,92,74,5.2,6.5,7.0,6.5,6.8,8.2,53,7.9,142,2,9,1,44.5,7.233333333333333,83
819,Intern_819,27,male,iot,3,83,56,7.6,8.5,9.6,3.1,9.2,5.5,79,8.7,90,3,12,0,46.03333333333333,7.866666666666667,71
820,Intern_820,19,female,data science,3,64,50,5.8,4.7,9.8,4.0,9.4,7.9,49,6.5,133,2,0,0,34.333333333333336,7.466666666666666,64
821,Intern_821,19,male,hr,6,99,51,4.1,8.5,4.4,6.5,8.8,7.4,56,4.7,133,5,2,0,37.833333333333336,6.766666666666667,97
822,Intern_822,27,female,iot,6,62,74,4.4,5.6,7.2,6.5,9.1,9.5,95,3.1,117,4,5,1,58.5,7.433333333333334,57
823,Intern_823,20,female,data science,6,93,85,7.5,9.1,9.9,7.3,8.7,9.0,61,4.8,58,6,8,1,51.1,9.333333333333334,85
824,Intern_824,20,male,hr,9,99,77,8.4,8.9,5.2,5.4,4.1,4.5,67,8.1,34,5,5,0,49.800000000000004,6.2,94
825,Intern_825,20,male,marketing,6,63,50,6.0,6.7,7.7,3.0,8.2,8.3,96,8.9,104,1,14,0,49.666666666666664,7.566666666666667,49
826,Intern_826,27,male,iot,6,78,98,3.7,8.2,5.7,5.8,6.3,5.9,62,3.5,96,6,5,1,55.26666666666667,6.599999999999999,73
827,Intern_827,24,female,data science,6,67,51,6.2,4.7,9.6,8.8,3.4,9.3,52,3.8,72,2,5,0,37.266666666666666,7.866666666666667,62
828,Intern_828,19,female,marketing,6,90,91,9.6,4.3,6.2,7.7,6.4,8.8,85,3.5,58,6,7,1,61.23333333333333,6.433333333333334,83
829,Intern_829,25,male,web dev,6,64,86,7.9,8.7,8.9,7.6,7.4,6.3,91,4.7,34,4,1,0,61.53333333333333,7.966666666666668,63
830,Intern_830,24,female,iot,6,76,55,3.4,5.0,7.3,4.6,6.3,9.5,66,5.2,12,2,5,0,41.86666666666667,7.266666666666667,71
831,Intern_831,25,male,web dev,3,100,94,5.3,7.9,9.6,8.3,9.7,9.1,44,5.3,127,6,9,0,48.76666666666667,8.866666666666667,91
832,Intern_832,20,male,marketing,6,68,90,7.3,6.5,3.5,6.5,9.8,9.5,53,5.1,149,3,13,1,49.833333333333336,6.5,55
833,Intern_833,20,female,iot,6,73,78,6.1,6.5,4.8,6.5,5.1,8.7,45,5.7,102,2,4,0,43.166666666666664,6.666666666666667,69
834,Intern_834,19,female,data science,3,74,85,8.9,6.8,4.9,9.9,9.1,3.4,82,3.3,146,2,1,1,58.96666666666667,5.033333333333333,73
835,Intern_835,25,female,data science,9,90,98,6.9,5.5,8.8,9.2,7.2,5.8,98,7.9,25,2,4,0,68.39999999999999,6.7,86
836,Intern_836,22,female,data science,6,86,90,3.3,9.4,4.2,6.5,5.6,9.6,46,7.7,64,0,13,0,47.5,7.733333333333334,73
837,Intern_837,21,female,marketing,6,70,87,7.7,5.0,4.4,3.1,6.0,4.7,90,8.6,46,1,14,1,60.03333333333333,4.7,56
838,Intern_838,25,male,hr,6,67,94,5.7,3.8,6.2,6.5,7.5,7.6,75,5.3,56,4,3,1,58.5,5.866666666666667,64
839,Intern_839,21,female,web dev,6,93,91,7.2,6.2,4.6,3.9,9.5,5.4,83,5.3,141,6,12,0,59.300000000000004,5.400000000000001,81
840,Intern_840,21,female,iot,6,89,95,5.9,4.1,6.4,6.5,7.4,8.1,96,3.1,132,5,1,1,65.83333333333333,6.2,88
841,Intern_841,21,male,iot,6,84,86,4.9,8.5,8.8,5.7,3.1,8.8,60,5.3,102,1,8,0,50.56666666666666,8.700000000000001,76
842,Intern_842,20,female,iot,3,75,56,5.8,6.7,3.2,6.5,5.2,8.1,64,6.5,140,1,3,0,42.166666666666664,6.0,72
843,Intern_843,26,male,data science,3,91,62,3.5,4.0,3.5,3.1,9.5,8.7,60,4.8,133,3,4,1,41.699999999999996,5.3999999999999995,87
844,Intern_844,24,female,data science,9,61,63,3.2,6.3,4.9,8.4,5.6,9.0,93,6.3,66,1,10,1,54.800000000000004,6.733333333333333,51
845,Intern_845,23,female,data science,3,76,59,4.2,8.0,8.5,5.8,8.0,9.0,48,6.5,104,6,7,0,37.6,8.5,69
846,Intern_846,25,male,data science,6,92,91,3.8,9.9,7.7,5.2,6.9,6.3,56,8.3,69,4,6,1,50.73333333333333,7.966666666666668,86
847,Intern_847,21,female,data science,6,63,59,6.0,10.0,5.1,6.5,5.9,4.8,44,6.1,62,2,4,0,36.5,6.633333333333333,59
848,Intern_848,26,male,iot,9,83,66,4.0,6.9,9.0,7.4,8.7,7.2,94,3.2,53,5,3,0,55.800000000000004,7.7,80
849,Intern_849,19,male,hr,3,85,93,9.7,6.5,3.8,9.6,9.1,3.1,55,9.2,146,1,13,0,52.53333333333333,4.466666666666667,72
850,Intern_850,23,male,iot,6,79,98,7.5,4.6,3.9,7.0,7.2,9.6,80,5.5,126,0,2,0,61.666666666666664,6.033333333333334,77
851,Intern_851,27,female,marketing,9,80,79,8.7,4.2,3.6,6.5,7.7,6.4,56,4.6,126,2,7,0,47.166666666666664,4.733333333333333,73
852,Intern_852,27,female,web dev,3,74,100,5.3,5.9,4.5,6.1,6.9,3.1,43,6.0,39,5,2,0,49.699999999999996,4.5,72
853,Intern_853,22,female,web dev,6,94,76,6.4,7.0,4.4,3.2,6.5,7.7,91,6.5,66,5,11,1,56.73333333333333,6.366666666666667,83
854,Intern_854,24,female,data science,3,67,78,8.0,6.0,6.3,6.5,7.3,3.0,87,9.3,46,4,4,0,57.166666666666664,5.1000000000000005,63
855,Intern_855,23,male,marketing,3,61,69,4.5,5.0,9.2,5.3,6.9,4.9,100,7.3,48,3,8,0,58.1,6.366666666666667,53
856,Intern_856,27,male,web dev,6,70,99,8.9,8.0,9.3,6.5,9.1,7.0,85,6.5,41,3,12,0,63.5,8.1,58
857,Intern_857,21,male,web dev,3,69,77,3.9,4.5,6.7,4.4,8.9,3.4,77,7.0,72,4,2,0,52.800000000000004,4.866666666666666,67
858,Intern_858,20,female,data science,9,93,61,6.4,6.0,3.6,6.9,8.2,6.8,78,6.4,50,0,8,0,48.63333333333333,5.466666666666666,85
859,Intern_859,24,male,data science,3,68,71,8.1,4.7,7.6,4.1,8.2,6.1,99,8.5,43,1,8,0,58.03333333333333,6.133333333333333,60
860,Intern_860,26,male,data science,6,70,60,7.5,5.0,7.7,9.0,3.9,6.4,64,6.2,142,4,11,1,44.333333333333336,6.366666666666667,59
861,Intern_861,27,male,data science,9,90,55,3.0,5.4,9.6,5.3,5.4,7.2,41,6.5,19,1,12,0,33.766666666666666,7.3999999999999995,78
862,Intern_862,21,female,iot,3,79,50,9.0,9.8,5.4,7.4,10.0,8.5,87,3.3,83,2,2,0,48.13333333333333,7.900000000000001,77
863,Intern_863,27,female,hr,3,73,56,7.8,4.3,8.5,7.1,3.9,7.0,42,7.1,134,2,1,1,35.03333333333333,6.6000000000000005,72
864,Intern_864,19,female,data science,6,92,54,9.9,9.3,3.2,9.6,4.7,7.9,72,4.2,51,0,13,1,45.199999999999996,6.8,79
865,Intern_865,21,male,iot,6,99,100,9.2,8.9,5.5,6.5,9.0,3.7,45,9.3,86,6,3,0,50.5,6.033333333333334,96
866,Intern_866,25,female,iot,9,100,69,7.7,3.7,9.8,5.0,6.7,5.6,68,5.9,93,2,6,0,47.333333333333336,6.366666666666667,94
867,Intern_867,20,male,marketing,9,85,71,6.7,9.5,7.7,9.7,9.8,8.3,91,3.8,105,5,3,1,57.23333333333333,8.5,82
868,Intern_868,26,male,hr,3,75,78,3.1,6.7,4.5,9.7,4.0,3.0,97,4.6,35,2,3,1,61.56666666666666,4.733333333333333,72
869,Intern_869,22,female,marketing,6,91,59,9.7,5.3,8.1,6.9,6.5,9.2,84,6.5,74,4,5,0,49.96666666666667,7.533333333333332,86
870,Intern_870,24,male,iot,6,82,91,9.1,6.9,8.6,7.5,4.7,6.4,50,4.2,10,2,7,1,49.5,7.3,75
871,Intern_871,27,male,web dev,9,87,93,4.0,3.7,9.4,9.4,5.4,8.3,71,9.2,74,2,13,1,57.800000000000004,7.133333333333334,74
872,Intern_872,25,male,data science,6,63,87,4.0,6.3,8.0,5.6,4.7,4.7,48,5.7,117,5,9,1,46.86666666666667,6.333333333333333,54
873,Intern_873,25,male,data science,6,81,93,3.5,4.6,3.3,3.5,3.5,9.0,98,6.7,68,0,9,1,64.83333333333333,5.633333333333333,72
874,Intern_874,26,male,hr,6,62,64,8.4,6.5,3.2,3.9,5.1,6.7,67,8.1,37,4,7,0,44.96666666666667,5.466666666666666,55
875,Intern_875,22,female,hr,9,62,53,4.4,8.9,9.5,5.8,6.8,3.3,87,3.2,119,3,8,1,48.6,7.233333333333333,54
876,Intern_876,23,female,data science,9,73,55,8.8,8.1,7.8,6.5,6.4,4.7,73,4.9,119,6,6,1,44.833333333333336,6.866666666666666,67
877,Intern_877,20,male,data science,3,62,98,3.8,9.0,9.8,6.5,4.0,6.3,66,7.2,121,6,3,0,56.833333333333336,8.366666666666667,59
878,Intern_878,27,female,web dev,6,70,100,5.9,8.7,8.9,4.0,5.8,8.5,66,7.1,47,4,7,1,56.666666666666664,8.700000000000001,63
879,Intern_879,20,male,data science,9,96,61,9.0,9.1,5.5,3.8,6.4,9.0,49,7.4,10,4,9,0,37.93333333333333,7.866666666666667,87
880,Intern_880,27,male,data science,6,66,51,9.5,4.8,8.1,9.3,7.5,8.5,92,6.5,88,2,12,1,50.76666666666667,7.133333333333333,54
881,Intern_881,25,male,web dev,9,82,74,6.7,6.5,3.4,7.7,6.9,3.1,43,7.7,11,6,2,1,41.56666666666667,4.333333333333333,80
882,Intern_882,26,female,web dev,6,67,76,8.1,9.2,8.6,9.2,3.4,5.3,47,4.5,116,4,7,1,44.06666666666666,7.699999999999999,60
883,Intern_883,21,male,hr,9,88,81,9.8,6.2,5.0,5.4,6.4,8.7,61,9.2,17,4,5,1,49.13333333333333,6.633333333333333,83
884,Intern_884,19,female,iot,3,74,96,6.9,4.2,5.9,6.5,5.4,8.1,70,7.9,69,0,1,0,57.5,6.066666666666667,73
885,Intern_885,26,male,marketing,3,74,61,5.3,7.0,6.7,9.6,3.6,8.0,56,9.2,67,4,10,1,42.199999999999996,7.233333333333333,64
886,Intern_886,21,female,marketing,3,88,86,5.5,7.3,4.7,9.3,4.0,6.8,95,7.7,71,1,14,1,63.43333333333334,6.266666666666667,74
887,Intern_887,21,male,iot,6,60,70,6.6,8.8,7.9,5.6,3.4,7.0,80,4.4,60,0,12,0,51.86666666666667,7.900000000000001,48
888,Intern_888,22,male,data science,6,80,94,8.6,5.3,6.5,6.5,9.0,8.7,78,9.0,118,0,2,1,59.5,6.833333333333333,78
889,Intern_889,23,female,web dev,3,60,72,6.6,3.9,5.4,8.5,7.1,4.7,100,10.0,94,0,10,1,60.166666666666664,4.666666666666667,50
890,Intern_890,23,female,hr,6,82,67,3.7,3.6,7.2,5.6,8.5,7.3,84,6.1,6,4,9,0,52.199999999999996,6.033333333333334,73
891,Intern_891,25,female,hr,6,64,69,3.0,5.6,9.9,9.3,3.1,8.8,45,7.6,31,5,11,1,41.1,8.1,53
892,Intern_892,23,male,data science,6,84,80,8.5,8.3,3.9,4.1,6.7,8.3,97,6.5,128,1,9,0,60.36666666666667,6.833333333333333,75
893,Intern_893,22,male,hr,9,79,58,4.7,6.5,6.9,9.6,4.3,7.3,62,9.8,46,1,5,0,43.199999999999996,6.8999999999999995,74
894,Intern_894,21,female,hr,6,67,59,4.7,7.6,8.6,8.9,4.3,5.2,76,6.2,141,3,3,1,47.96666666666667,7.133333333333333,64
895,Intern_895,23,female,data science,6,100,92,8.0,6.5,8.7,6.5,3.4,9.4,40,4.8,12,4,12,1,46.166666666666664,8.200000000000001,88
896,Intern_896,22,male,hr,6,95,81,7.4,8.8,5.8,8.0,8.7,6.6,59,5.6,51,5,13,1,49.333333333333336,7.066666666666667,82
897,Intern_897,22,male,hr,3,100,58,8.4,7.3,8.4,7.6,4.1,10.0,58,8.6,29,3,10,1,41.199999999999996,8.566666666666666,90
898,Intern_898,23,male,data science,6,97,85,4.9,7.6,9.4,6.5,9.0,8.8,84,6.8,72,2,14,1,58.5,8.6,83
899,Intern_899,26,female,iot,3,98,53,3.4,6.5,3.5,7.2,3.4,3.3,75,8.8,103,5,3,0,45.06666666666666,4.433333333333334,95
900,Intern_900,21,female,data science,3,92,63,9.2,5.5,6.0,9.5,7.0,6.7,86,7.7,79,4,9,1,52.833333333333336,6.066666666666666,83
901,Intern_901,22,male,data science,3,75,53,6.5,8.0,5.3,5.5,8.3,8.7,87,6.5,21,6,4,1,48.5,7.333333333333333,71
902,Intern_902,23,male,hr,6,97,92,4.1,3.9,8.7,3.3,6.1,8.7,46,5.3,124,2,13,1,47.1,7.099999999999999,84
903,Intern_903,25,female,data science,6,92,96,5.1,9.8,7.7,7.7,9.0,5.1,75,7.0,36,1,11,0,59.56666666666666,7.533333333333334,81
904,Intern_904,22,male,data science,6,89,93,6.5,6.1,6.2,7.8,9.8,8.3,74,4.7,144,2,6,0,58.26666666666667,6.866666666666667,83
905,Intern_905,26,male,data science,6,72,76,7.1,6.9,8.5,9.7,5.0,7.3,66,5.6,13,2,5,0,50.56666666666666,7.566666666666666,67
906,Intern_906,19,male,iot,6,89,84,3.1,6.2,5.8,8.9,8.7,6.0,67,4.2,100,1,1,0,53.300000000000004,6.0,88
907,Intern_907,21,male,data science,3,100,93,8.5,5.1,7.4,7.0,4.3,8.6,68,4.6,137,3,1,1,56.0,7.033333333333334,99
908,Intern_908,21,male,web dev,6,72,66,9.0,6.0,8.6,7.5,5.6,7.9,40,9.3,43,1,5,0,37.833333333333336,7.5,67
909,Intern_909,24,male,data science,3,62,99,8.1,4.2,3.3,6.8,7.7,4.5,75,6.5,133,3,5,1,60.26666666666667,4.0,57
910,Intern_910,27,male,marketing,6,78,74,3.8,8.6,6.1,8.5,4.2,5.4,50,3.8,136,2,14,0,44.166666666666664,6.7,64
911,Intern_911,23,male,hr,6,76,77,5.3,8.4,4.6,6.5,5.3,7.6,78,3.8,17,4,3,1,53.833333333333336,6.866666666666667,73
